Conversation	Speaker	Transcript
Text 14	Clerk	We offer <ref id='drizin.99'> mozzarella , <topping> cheddar </topping> , <topping> swiss </topping> , and <topping> provolone </topping> </ref> for our pizzas . The cheese on the <pizza_type> cheese </pizza_type> sticks is a mix of cheddar and mozzarella
Text 14	User	cool , do you have a pizza that blends <refexp id='drizin.99'> all of those cheeses </refexp> ?
Text 14	Clerk	Yeah ! <ref id='drizin.100'> One of our specialty pizzas </ref> is the <pizza_type> 4 cheese </pizza_type> , which has <refexp id='drizin.99'> all of them </refexp>
Text 14	User	Okay , <refexp id='drizin.100'> that </refexp> sounds good
Text 14	Clerk	Great ! We offer <refexp id='drizin.100'> it </refexp> in small , medium , and <size> large </size> and in thin crust , regular , deep-dish , or <crust> gluten free </crust> .
Text 14	User	Small and <crust> gluten free </crust> please
Text 14	Clerk	Okay , any additional toppings ?
Text 14	User	Nope , that should be all
Text 14	Clerk	Great ! Delivery or pickup
Text 14	User	Delivery
Text 14	Clerk	Okay your total is $ 18 . How would you like to pay ?
Text 14	User	I can pay now
Text 14	Clerk	okay i just need your card information
Text 14	User	Mycard , 1234 , it expires at the end of this year
Text 14	User	and my name 's <name> Helen Smith </name>
Text 14	User	I 'm at <address> 123 elm st </address> .
Text 14	Clerk	Great it should arrive in <time> 20 minutes </time> , thank you for ordering from Tony 's Pizzeria !
Text 14	User	Thanks !
Text 15	User	Hi what are the different sizes
Text 15	Clerk	Our sizes are small , medium , and <size> large </size>
Text 15	User	whats the difference
Text 15	Clerk	Small is <numeric> 10 </numeric> '' , medium is <numeric> 12 </numeric> '' , and <size> large </size> is <numeric> 14 '' </numeric>
Text 15	User	but like how many is that for
Text 15	Clerk	I would say the small is good for 2-3 people , the medium for 3-4 , and the large for 4-5
Text 15	User	okay and how many for the sodas
Text 15	Clerk	the sodas are for about 8 people
Text 15	User	alright ill do <quant> two </quant> <size> large </size> <crust> thin </crust> crust , one <pizza_type> pepperoni </pizza_type> the <pizza_type> other 4 cheese </pizza_type> with <topping> bacon </topping> plus an orange soda . We 're just 6 so is <ref id='drizin.101'> the pizza </ref> good the next day ?
Text 15	Clerk	Yes , <refexp id='drizin.101'> it </refexp> is
Text 15	Clerk	Would you like pickup or delivery ?
Text 15	User	ok good that 's it
Text 15	Clerk	Okay , would you like pickup or delivery ?
Text 15	User	<modality> delivered </modality>
Text 15	Clerk	Okay , what address would you like <refexp id='drizin.101'> it </refexp> to be delivered to ?
Text 15	User	<address> 123 elm st </address>
Text 15	User	can you call ? we have to bring the dog inside
Text 15	Clerk	Alright , 123 elm street , and yes we can call when we arrive . You 're total is $ 34.50 . Would you like to pay now or when <refexp id='drizin.101'> it </refexp> gets delivered ?
Text 15	User	once <refexp id='drizin.101'> its </refexp> delivered
Text 15	Clerk	Okay , thank you for ordering from Tony 's ! <refexp id='drizin.101'> It </refexp> will be there in <time> 25 minutes </time> .
Text 15	User	great thank you so much !
Text 16	User	Hi ! I 'm <crust> gluten free </crust> . What pizza options do you have ?
Text 16	Clerk	we can make any of them gluten <crust> free </crust>
Text 16	User	Okay , great !
Text 16	User	Is there a topping limit ?
Text 16	Clerk	Nope
Text 16	User	Okay , I 'll get <ref id='drizin.102'> a <size> large </size> pizza </ref> with <quant> all </quant> the cheeses , veggies , and meats , and <topping> pineapple </topping> too
Text 16	Clerk	gluten-free still ?
Text 16	User	yes
Text 16	Clerk	okay any sides or drinks ?
Text 16	User	No thank you
Text 16	Clerk	alright would you like <refexp id='drizin.102'> it </refexp> delivered or do you wan na <modality> pick up </modality> in store ?
Text 16	User	Pick up please
Text 16	Clerk	alright your total is $ 37 , would you like to pay now or once you arrive ?
Text 16	User	When I arrive
Text 16	Clerk	great <refexp id='drizin.102'> it </refexp> should be ready in <time> 30 minutes </time> . What was your name ?
Text 16	User	Haley
Text 16	Clerk	Great ! Just tell the cashier your name when you arrive . See you then !
Text 16	User	Great , thanks !
Text 17	User	Hi is this Tony 's Italian Pizzeria ?
Text 17	Clerk	Yes , How can I help you ?
Text 17	User	Hi I was wondering how much a <size> large </size> <pizza_type> gluten-free </pizza_type> pizza would cost ?
Text 17	Clerk	The base price is $ 21.00 but if you want to add toppings the price would increase
Text 17	User	Alright then I 'll take a <size> large </size> <crust> gluten free </crust> <pizza_type> cheese </pizza_type> pizza with <topping> green peppers </topping> please
Text 17	Clerk	Okay , any sides ?
Text 17	User	Are there any sides that are <crust> gluten free </crust> ?
Text 17	Clerk	Our green salad is <crust> gluten free </crust>
Text 17	User	Alright no sides then , I 'll just get a cola along with the pizza
Text 17	Clerk	Alright , pickup or delivery ?
Text 17	User	Delivery please
Text 17	Clerk	Alright , your total is $ 29.50 . What address would you like it to be delivered to ?
Text 17	User	I 'm sorry I know the topping and soda was extra but is $ 29.50 correct ?
Text 17	Clerk	Yes , $ 21.00 for the pizza , $ 2 for the green peppers , $ 3.50 for the soda , and $ 3 for <modality> delivery </modality>
Text 17	User	Oh right <ref id='drizin.103'> the <modality> delivery </modality> charge </ref> ! I forgot about <refexp id='drizin.103'> that </refexp> , sorry
Text 17	User	Do I have to pay now or can I pay the <modality> delivery </modality> guy ?
Text 17	Clerk	You can pay the <modality> delivery </modality> guy
Text 17	User	Could he break $ 100 ?
Text 17	Clerk	I do n't think so , sorry . What address should we deliver to ?
Text 17	User	Actually I 'll just pick it up so I can use my card
Text 17	Clerk	Okay , then that will be $ 26.50 .
Text 17	User	Great ! When should I come to pick it up ?
Text 17	Clerk	It will be ready in <time> 25 minutes </time> !
Text 17	User	Great I 'll be there then
Text 17	Clerk	Great ! Thanks for ordering from Tony 's ! Have a great day !
Text 17	User	You too ! Thanks for all your help !
Text 18	User	Hey , can you guys deliver to <address> 123 elm st </address> ?
Text 18	Clerk	In Anytown , right ?
Text 18	User	Yes !
Text 18	Clerk	Yup that 's within our 5-mile radius
Text 18	User	Okay , great !
Text 18	User	I 'll take <ref id='drizin.104'> a <size> large </size> <pizza_type> 4 cheese </pizza_type> pizza </ref> please
Text 18	User	<crust> deep dish </crust>
Text 18	Clerk	is <refexp id='drizin.104'> that </refexp> it
Text 18	User	And two orders of bread sticks as well
Text 18	Clerk	okay $ <numeric> 33 </numeric>
Text 18	User	Great , I 'll pay when <refexp id='drizin.104'> it </refexp> gets here
Text 18	Clerk	<refexp id='drizin.104'> it </refexp> 'll be there in <time> 20 </time>
Text 18	User	Alright , great , thank you !
Text 19	User	Hey it 's Samantha can I get <ref id='drizin.105'> my usual </ref>
Text 19	Clerk	Yes of course <refexp id='drizin.105'> that </refexp> will be $ 30 dollars with the <modality> delivery </modality> fee
Text 19	User	Is Johnny working tonight ?
Text 19	Clerk	Sorry , he 'll be here tomorrow
Text 19	User	ah darn I was hoping to see him , I 'll swing by tomorrow then
Text 19	Clerk	Will you still be ordering tonight ?
Text 19	User	yeah yeah I might as well . Are you guys busy ? how long will the delivery take ?
Text 19	Clerk	About 30 minutes
Text 19	User	wow you guys must be pretty busy , good luck tonight
Text 19	Clerk	Thanks , and thanks for ordering from Tony 's !
Text 20	User	What 's your best pizza ?
Text 20	Clerk	Ooh probably the <pizza_type> 4 cheese </pizza_type> or the meat lovers , depending on what you like
Text 20	User	I like a very plain pizza
Text 20	Clerk	then <pizza_type> 4 cheese </pizza_type> is probably your best bet . You can customize the cheeses too if there 's one you do n't like
Text 20	User	What cheeses does the <pizza_type> four cheese </pizza_type> have ?
Text 20	Clerk	the <pizza_type> 4 cheese </pizza_type> has
Text 20	Clerk	oops sorry typo
Text 20	Clerk	the <pizza_type> 4 cheese </pizza_type> has <ref id='drizin.105'> mozzarella , <topping> cheddar </topping> , <topping> swiss </topping> , and <topping> provolone </topping> </ref>
Text 20	User	Ok , I 'm good with <refexp id='drizin.106'> that combination </refexp>
Text 20	User	Can you tell me about your soups ?
Text 20	Clerk	we do n't have soup unfortunately
Text 20	User	Salads ?
Text 20	Clerk	We have a green salad and a Caesar salad
Text 20	User	What 's on the green salad ?
Text 20	Clerk	its lettuce with tomatoes and carrots
Text 20	User	Interesting
Text 20	User	Is there a make your own salad option available ?
Text 20	User	Like with the pizza toppings ?
Text 20	Clerk	Well you can ask to hold certain ingredients from the salad or ask for extra , but if you wanted to add pizza toppings it would cost the same as if it were added to a pizza
Text 20	User	Hmm that sounds complicated , maybe I 'll just get the Caesar
Text 20	Clerk	okay so you 'd like a <pizza_type> 4 cheese </pizza_type> pizza and a Caesar salad ?
Text 20	User	Yeah , but I 'm pretty hungry so maybe I should order more
Text 20	Clerk	okay let me just get the size and crust type of the pizza from you first
Text 20	User	What 's the largest you guys have ever gotten ?
Text 20	User	order that is
Text 20	User	I 'd like a <size> large </size> pizza with <crust> regular </crust> crust
Text 20	Clerk	Well once someone orders 10 or more pizzas we need at least 2 days in advance since it becomes like catering
Text 20	Clerk	But the largest catering order we ever got was 50 pizzas and like 6 of each side
Text 20	User	Oh I see well I 'm just ordering for myself so I probably wo n't need catering
Text 20	Clerk	alright then , what else would you like ?
Text 20	User	I think Ill also take <ref id='drizin.107'> <quant> one </quant> <size> small </size> <crust> thin </crust> crust Hawaiian pizza </ref> and then <refexp id='drizin.107'> that </refexp> should be it
Text 20	Clerk	Great ! So that 's a <size> large </size> <pizza_type> regular 4 cheese </pizza_type> pizza , a Caesar salad and a <size> small </size> <crust> thin </crust> crust Hawaiian pizza ?
Text 20	User	Yep !
Text 20	Clerk	Great ! Your total is $ 36 , would you like to <modality> pick up </modality> in store or have it delivered for $ 3 extra ?
Text 20	User	Maybe pickup , but what 's the weather like there , is it really rainy ?
Text 20	Clerk	It 's been overcast and the weather said it might rain , did you want to order it for now or later tonight ?
Text 20	User	Right now please
Text 20	User	I can pick it up if it 's not raining now
Text 20	Clerk	yeah it 's not raining now so you should be good
Text 20	User	Alright , what time will it be ready ?
Text 20	Clerk	should take about 25 minutes , would you like to pay now or when you get here ?
Text 20	User	When I get there please
Text 20	Clerk	Alright and what was your name
Text 20	User	Tina
Text 20	Clerk	Great Tina we 'll see you in 25 !
Text 20	User	Great !
Abnormal 1	Clerk	Tony 's pizza , how can I help you ?
Abnormal 1	User	Hi , um , I want to order a pizza . How much does a <size> large </size> <pizza_type> Hawaiian </pizza_type> pizza with <crust> regular </crust> crust cost ?
Abnormal 1	Clerk	Uhh lem me see <ref id='drizin.108'> the large Hawaiian </ref> with what size crust again ? I 'm sorry .
Abnormal 1	User	Regular
Abnormal 1	Clerk	Regular should be fourteen dollars
Abnormal 1	User	Okay . Um , and if I wanted to add a topping to <refexp id='drizin.108'> that </refexp> .
Abnormal 1	Clerk	Yeah
Abnormal 1	User	Yeah , how much do you know how much things cost ?
Abnormal 1	Clerk	Uh sir , sir , do you have a mask you could put on ?
Abnormal 1	Clerk	Uh no , no you ca n't hold a napkin over your mouth . You need <ref id='drizin.109'> a real mask </ref> .
Abnormal 1	User	What what huh ?
Abnormal 1	Clerk	We do n't have <refexp id='drizin.109'> that </refexp> .
Abnormal 1	Clerk	We do n't offer <refexp id='drizin.109'> that </refexp> . So we ca n't give you one . You need to have one . Uh it says on the door . There 's a sign .
Abnormal 1	Clerk	Um so if you could please leave . Yeah , you have to leave sorry we ca n't have you in here .
Abnormal 1	Clerk	Thank you . So sorry about that . Ma'am , uh guy came in without a mask on . We just have to have them leave , you were saying you wanted the <size> large </size> Hawaiian what else would you like ?
Abnormal 1	User	I was just wondering about toppings . Um so I do -- how much do the toppings cost ?
Abnormal 1	Clerk	It depends on the topping , um our cheeses are one fifty uh our vegetables are two dollars and meats are two fifty except for <topping> bacon </topping> and <topping> sausage </topping> are <quant> three </quant>
Abnormal 1	User	Okay . Um , so I think I would like to add some black <topping> olives </topping> to the Hawaiian pizza .
Abnormal 1	Clerk	Sounds good .
Abnormal 1	User	Okay . Um , and then one order breadsticks and an orange soda , please .
Abnormal 1	Clerk	Breadsticks and an orange soda . Is there anything else I can get you ?
Abnormal 1	User	Um , No , that 's it . Right . But can you repeat <ref id='drizin.110'> my order </ref> back too . So I know you have <refexp id='drizin.110'> it </refexp> .
Abnormal 1	Clerk	Yeah , um <refexp id='drizin.110'> it </refexp> was a <size> large </size> <pizza_type> Hawaiian </pizza_type> with <crust> regular </crust> crust , you wanted to add black <topping> olives </topping> . Ah , forgive me . You wanted breadsticks and then I know there was an orange soda I just meant -- I just forgot one of the sides .
Abnormal 1	User	Yeah yeah that was everything .
Abnormal 1	Clerk	Okay , so just breadsticks and orange soda , alright . Okay . Um would you like to pay over the phone , or um if you 're picking up here or if you 're getting it delivered um , to the delivery person . How would you like to pay ?
Abnormal 1	User	Um , can I have <modality> delivery </modality> and pay you over the phone ?
Abnormal 1	Clerk	Sure . Sounds good . Um , so with the <modality> delivery </modality> fee . Let me just put this all into the register .
Abnormal 1	Clerk	Uhh orange soda , and breadsticks , <size> large </size> <crust> regular </crust> pizza .
Abnormal 1	Clerk	And black <topping> olives </topping> uhh with <modality> delivery </modality> fee total comes to <ref id='drizin.111'> twenty-nine fifty </ref> .
Abnormal 1	User	Okay , <refexp id='drizin.111'> that </refexp> 's good .
Abnormal 1	Clerk	Great , I 'll just need your card information .
Abnormal 1	User	Okay , um , it 's a mycard . ( okay ) The number is one-two-three-four-five and the expiration is the end of the year .
Abnormal 1	Clerk	Alright , sounds good , um
Abnormal 1	Clerk	The delivery -- we 're a bit busy . Um so uh the <modality> delivery </modality> -- It should be delivered around like thirty-five minutes from now if that 's all right .
Abnormal 1	User	Okay .
Abnormal 1	User	Great . Well , enjoy your pizza .
Abnormal 1	User	Thank you , have a nice day .
Abnormal 1	Clerk	You too . Bye .
Abnormal 1	User	Bye .
Abnormal 2	User	Ring ring ring
Abnormal 2	Clerk	Hi , Tony 's Pizza . How can we help you ?
Abnormal 2	User	Hi , um , can I order a , uh <size> large </size> pizza for <modality> delivery </modality> , uh , in a couple hours from tonight ?
Abnormal 2	Clerk	Um , I 'm sorry , I , I ca n't hear you . What did you say ?
Abnormal 2	User	Uh , <ref id='drizin.112'> a <size> large </size> pizza </ref> , um , I just need <refexp id='drizin.112'> it </refexp> a couple hours from now .
Abnormal 2	Clerk	Sorry , sorry . It 's just super loud in here . Um , can everybody in here be quiet for a second ? Thank you . Okay , okay .
Abnormal 2	User	A large pizza , a couple hours from now .
Abnormal 2	Clerk	Shh ! Sorry , what was that ?
Abnormal 2	User	Uh , large pizza for <quant> 6pm </quant> .
Abnormal 2	Clerk	Okay , okay . I got that . Um
Abnormal 2	User	Good .
Abnormal 2	Clerk	Large pizza for <quant> 6pm </quant> . What kind did , did you want ?
Abnormal 2	User	Pepperoni .
Abnormal 2	Clerk	Pepperoni . <ref id='drizin.113'> Large <pizza_type> pepperoni </pizza_type> pizza </ref> . 6pm . Um , so that should be , do you want regular crust ?
Abnormal 2	User	Uh yeah , and can I also get , um , <topping> green peppers </topping> , and <topping> extra cheddar </topping> on <refexp id='drizin.114'> that </refexp> ?
Abnormal 2	Clerk	Okay . Um , yes . So you want a <size> large </size> . What kind of pizza was <refexp id='drizin.114'> it </refexp> ?
Abnormal 2	User	Pepperoni .
Abnormal 2	Clerk	Okay . <ref id='drizin.115'> A <size> large </size> <pizza_type> pepperoni </pizza_type> pizza </ref> , with um , <topping> green peppers </topping> , and <topping> extra cheddar </topping> ?
Abnormal 2	User	Yes .
Abnormal 2	Clerk	Okay . Um , <refexp id='drizin.115'> that </refexp> should be 17.50 . Is there anything else you want ? Any sides or drinks ?
Abnormal 2	User	No , <refexp id='drizin.115'> that </refexp> 's it .
Abnormal 2	Clerk	Okay . Um , 17.50 . Would you like a <modality> delivery </modality> , which is an extra <quant> three </quant> dollars , or would you like to pick <refexp id='drizin.115'> it </refexp> up ?
Abnormal 2	User	No , we 're gon na pick it up . Um . Is it okay if like my daughter comes to pick it up ?
Abnormal 2	Clerk	Yeah
Abnormal 2	User	As long as she pays and everything . Okay .
Abnormal 2	Clerk	Yep .
Abnormal 2	User	Great . Um , my name is Cathy . So , do you need my last name , or any other information ? Like , what does she have to say when she comes in to pick <refexp id='drizin.115'> it </refexp> up ?
Abnormal 2	Clerk	Um , she 'll have to , she 'll have to give the name for the order , which would be Cathy . Um , and then , if you pay for <refexp id='drizin.115'> it </refexp> now , that should be all she needs , but if you want her to pay for <refexp id='drizin.115'> it </refexp> there , she would need to give us the , um , card information .
Abnormal 2	User	Kay , I can , I can have her pay .
Abnormal 2	Clerk	Okay .
Abnormal 2	User	I 'll move money to her account . That sounds good .
Abnormal 2	Clerk	Okay .
Abnormal 2	User	Great . Anything else , or
Abnormal 2	Clerk	Uh no , that should be it
Abnormal 2	User	Got anything else for me ? Great . Thank you very much .
Abnormal 2	Clerk	Kay . Bye . Thank you .
Abnormal 2	User	Bye .
Abnormal 3	User	Ring ring ring
Abnormal 3	Clerk	Hi . This is Tony 's Pizzeria . How can we help you ?
Abnormal 3	User	Hi ! Um . Iâ€ ” I 'd like to order a pizza . Pepperoni . Please ?
Abnormal 3	Clerk	Um , sorry , I did n't catch what size you wanted ?
Abnormal 3	User	Oh . Um , uh , a <size> large </size> . Sorry . Uh , I 'm out , uh , we have a house out by the lake . Uh , It can be pretty bad connection . Um , but yeah , let me know if you just ca n't hear me . Sorry .
Abnormal 3	Clerk	That 's fine . Um , and then , what kind of crust did you want ?
Abnormal 3	User	Uh , uh , I think . Gular crust .
Abnormal 3	Clerk	What was that ?
Abnormal 3	User	Regular crust .
Abnormal 3	Clerk	Okay . So you want a <pizza_type> regular pepperoni </pizza_type> , large , <size> large </size> <pizza_type> pepperoni </pizza_type> pizza ?
Abnormal 3	User	Yeah . Sure .
Abnormal 3	Clerk	Okay . Um , that will cost fourteen dollars .
Abnormal 3	User	Kay .
Abnormal 3	Clerk	Sides ?
Abnormal 3	User	Can . Paâ€ ” Pay . Credit Card ?
Abnormal 3	Clerk	Yes , we accept credit cards .
Abnormal 3	User	Let me . Fiâ€ ”
Abnormal 3	Clerk	Hello ? Hello , is anyone there ? Guess not .
Abnormal 4	Clerk	Hi . This is Tony 's pizzeria . How can we help you ?
Abnormal 4	User	Hi , I 'd like to order two pizzas .
Abnormal 4	Clerk	Okay , what kind of pizzas would you like ?
Abnormal 4	User	Can I get -- I know you guys do you -- what special crusts you have ? I know you do n't just do like regular you have special ones
Abnormal 4	Clerk	We have thin crust , regular crust , deep dish , and <crust> gluten free </crust> .
Abnormal 4	User	That 's good to know , little Billy ca n't have gluten , um , I think I 'll do uh
Abnormal 4	User	He 's a growing kid . I 'll get him a <size> medium </size> <crust> gluten free </crust> <pizza_type> pepperoni </pizza_type> . Um and then what does George want ? Um , you know what ? Oh yeah , ooh , I 'll get him , ooh , you guys have like , what he loves like meat , like , usually there 's like <ref id='drizin.116'> a meat pizza </ref> kind of thing . Like , do you have one of <refexp id='drizin.116'> those </refexp> ?
Abnormal 4	Clerk	Ah yes we do have <ref id='drizin.117'> a <pizza_type> meat lovers </pizza_type> pizza </ref> . <refexp id='drizin.117'> It </refexp> has mozzarella , <topping> pepperoni </topping> , <topping> ham </topping> , <topping> bacon </topping> and <topping> sausage </topping> .
Abnormal 4	User	Oh my god , <refexp id='drizin.117'> that </refexp> 's perfect . He will love <refexp id='drizin.117'> that </refexp> . I 'll take <refexp id='drizin.117'> that </refexp> in a <size> large </size> , deep dish . He will be so happy . Um , and then do you guys have like garlic knots or something like on the side ?
Abnormal 4	Clerk	We have breadsticks and cheese sticks on . Um Hold on one minute ma'am , I 'm getting <ref id='drizin.118'> another call </ref> I just have to answer <refexp id='drizin.118'> it </refexp> . I 'll put you on hold on and I 'll come right back .
Abnormal 4	User	Okay .
Abnormal 4	Clerk	Ma'am ?
Abnormal 4	User	Y-Yes ?
Abnormal 4	User	I 'm back
Abnormal 4	User	Oh , great . Good . Oh , what are we talking about , um , sides ! Yes . Do- you do n't have garlic knots , right ? You said you do n't have garlic knots .
Abnormal 4	Clerk	Yes , we do n't have garlic knots but we do have breadsticks and she sticks and also salads , If you 're interested in those
Abnormal 4	User	Nah we 'll go with the <pizza_type> cheese </pizza_type> sticks um I 'll take a order , I 'll take a order of bread sticks and one of cheese sticks . I like to compare
Abnormal 4	Clerk	Um one order breadsticks and one order of cheese sticks . Mhm Okay .
Abnormal 4	User	[ interrupt ] Oh , and can I also have like <ref id='drizin.119'> a <size> large </size> <pizza_type> plain </pizza_type> pizza </ref> for me and the girls just because , yeah , we got the specialty ones out of the way .
Abnormal 4	Clerk	Okay . And so that 's just um cheese . ( mhm ) Okay , um , and what kind of crust , do you want for <refexp id='drizin.119'> that </refexp> ?
Abnormal 4	User	Just the plain whatever default you do
Abnormal 4	Clerk	Just like regular ? Okay . So you have <quant> three </quant> pizzas . A medium , <crust> gluten Free </crust> <pizza_type> pepperoni </pizza_type> , a <size> large </size> , deep dish um <pizza_type> meat lovers </pizza_type> and a <size> large </size> <crust> regular </crust> pizza just plain and then you have <quant> 1 </quant> order of cheese sticks and one order of bread stix is that all ?
Abnormal 4	User	Yes , all that sounds great .
Abnormal 4	Clerk	Okay , thank you . Um , would you like pickup or delivery ?
Abnormal 4	User	Oh , I 'm feeling lazy let 's get it delivered
Abnormal 4	Clerk	Okay , that 's an extra $ 3 is that ok ?
Abnormal 4	User	That 's fine . Thank you .
Abnormal 4	Clerk	Okay . Um , so your total order price is . Hold on , let me just put this in the register . So a <size> medium </size> of <pizza_type> pepperoni </pizza_type> <crust> gluten free </crust> <pizza_type> pepperoni </pizza_type> . Is 12 . Large deep dish , Meat lovers is 4-4-16 , and do you really want to know your order total ma'am ?
Abnormal 4	User	Yes , yes , that would be great .
Abnormal 4	Clerk	Thank you . Okay . Okay I 'll keep going . Large regular is <numeric> 14 </numeric> plus the breadsticks seven plus 9 for the <pizza_type> cheese </pizza_type> sticks plus 3 for the delivery is <ref id='drizin.120'> $ 61 </ref> is <refexp id='drizin.120'> that </refexp> okay with you ? Yes . Okay , so for <modality> delivery </modality> . Would you like to pay now or later when we deliver it ?
Abnormal 4	User	I 'll pay the <modality> delivery </modality> person .
Abnormal 4	Clerk	Okay , so we just need your name and your address .
Abnormal 4	User	Uh My name is Kathy winters uh and I live on <address> 123 Elm Street </address> .
Abnormal 4	Clerk	Okay , <ref id='drizin.121'> Kathy winter </ref> on <address> 123 elm st </address> ?
Abnormal 4	User	Yes <refexp id='drizin.122'> that </refexp> 's me . Okay , my husband , my husband George might be answering the door if that 's okay .
Abnormal 4	Clerk	Okay that . Yeah , that 's okay .
Abnormal 4	User	Okay , good .
Abnormal 4	Clerk	Okay , is everything .
Abnormal 4	User	Should be all thank you so much for your help . We 're so excited .
Abnormal 4	Clerk	You 're welcome . Thank you for calling Tony 's pizzeria . Yeah .
Abnormal 4	User	Good night .
Abnormal 4	Clerk	You too .
